trial	block	trial_type	wav_file	condition	key	freq	updown	circscale
96	1	downScaleDsharp	311D#Shep.wav	shepard	Dsharp	311	down	scale
97	1	downScaleDsharp	311D#Shep.wav	shepard	Dsharp	311	down	scale
98	1	downScaleDsharp	294D#Shep.wav	shepard	Dsharp	294	down	scale
99	1	downScaleDsharp	262D#Shep.wav	shepard	Dsharp	262	down	scale
100	1	downScaleDsharp	233D#Shep.wav	shepard	Dsharp	233	down	scale
101	1	downScaleDsharp	208D#Shep.wav	shepard	Dsharp	208	down	scale
102	1	downScaleDsharp	196D#Shep.wav	shepard	Dsharp	196	down	scale
103	1	downScaleDsharp	175D#Shep.wav	shepard	Dsharp	175	down	scale
104	1	downScaleDsharp	311D#Shep.wav	shepard	Dsharp	311	down	scale
105	1	downScaleDsharp	311D#Shep.wav	shepard	Dsharp	311	down	scale
106	1	downScaleDsharp	294D#Shep.wav	shepard	Dsharp	294	down	scale
107	1	downScaleDsharp	262D#Shep.wav	shepard	Dsharp	262	down	scale
108	1	downScaleDsharp	233D#Shep.wav	shepard	Dsharp	233	down	scale
109	1	downScaleDsharp	208D#Shep.wav	shepard	Dsharp	208	down	scale
110	1	downScaleDsharp	196D#Shep.wav	shepard	Dsharp	196	down	scale
111	1	downScaleDsharp	175D#Shep.wav	shepard	Dsharp	175	down	scale
112	1	downScaleDsharp	311D#Shep.wav	shepard	Dsharp	311	down	scale
113	1	downScaleDsharp	311D#Shep.wav	shepard	Dsharp	311	down	scale
114	1	downScaleDsharp	294D#Shep.wav	shepard	Dsharp	294	down	scale
115	1	downScaleDsharp	262D#Shep.wav	shepard	Dsharp	262	down	scale
116	1	downScaleDsharp	233D#Shep.wav	shepard	Dsharp	233	down	scale
117	1	downScaleDsharp	208D#Shep.wav	shepard	Dsharp	208	down	scale
118	1	downScaleDsharp	196D#Shep.wav	shepard	Dsharp	196	down	scale
119	1	downScaleDsharp	175D#Shep.wav	shepard	Dsharp	175	down	scale
120	1	downScaleDsharp	311D#Shep.wav	shepard	Dsharp	311	down	scale
121	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
122	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
123	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
124	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
125	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
126	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
127	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
128	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
129	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
130	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
131	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
132	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
133	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
134	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
135	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
136	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
137	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
138	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
139	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
140	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
141	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
142	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
143	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
144	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
145	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
146	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
147	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
148	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
149	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
150	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
151	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
152	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
153	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
154	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
155	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
156	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
157	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
158	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
159	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
160	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
161	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
162	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
163	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
164	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
165	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
166	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
167	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
168	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
169	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
170	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
171	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
172	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
173	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
174	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
175	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
176	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
177	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
178	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
179	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
180	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
181	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
182	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
183	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
184	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
185	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
186	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
187	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
188	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
189	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
190	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
191	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
192	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
193	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
194	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
195	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
196	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
197	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
198	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
199	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
200	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
201	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
202	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
203	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
204	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
205	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
206	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
207	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
208	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
209	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
210	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
211	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
212	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
213	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
214	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
215	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
216	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
217	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
218	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
219	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
220	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
221	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
222	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
223	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
224	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
225	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
226	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
227	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
228	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
229	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
230	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
231	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
232	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
233	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
234	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
235	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
236	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
237	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
238	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
239	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
240	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
241	3	randomC	523CShep.wav	shepard	C	523	random	
242	3	randomC	494CShep.wav	shepard	C	494	random	
243	3	randomC	330CShep.wav	shepard	C	330	random	
244	3	randomC	294CShep.wav	shepard	C	294	random	
245	3	randomC	392CShep.wav	shepard	C	392	random	
246	3	randomC	440CShep.wav	shepard	C	440	random	
247	3	randomC	349CShep.wav	shepard	C	349	random	
248	3	randomC	523CShep.wav	shepard	C	523	random	
249	3	randomC	523CShep.wav	shepard	C	523	random	
250	3	randomC	523CShep.wav	shepard	C	523	random	
251	3	randomC	392CShep.wav	shepard	C	392	random	
252	3	randomC	494CShep.wav	shepard	C	494	random	
253	3	randomC	294CShep.wav	shepard	C	294	random	
254	3	randomC	349CShep.wav	shepard	C	349	random	
255	3	randomC	330CShep.wav	shepard	C	330	random	
256	3	randomC	440CShep.wav	shepard	C	440	random	
257	3	randomC	494CShep.wav	shepard	C	494	random	
258	3	randomC	349CShep.wav	shepard	C	349	random	
259	3	randomC	330CShep.wav	shepard	C	330	random	
260	3	randomC	523CShep.wav	shepard	C	523	random	
261	3	randomC	392CShep.wav	shepard	C	392	random	
262	3	randomC	440CShep.wav	shepard	C	440	random	
263	3	randomC	294CShep.wav	shepard	C	294	random	
264	3	randomC	523CShep.wav	shepard	C	523	random	
265	3	randomC	440CShep.wav	shepard	C	440	random	
266	3	randomC	392CShep.wav	shepard	C	392	random	
267	3	randomC	294CShep.wav	shepard	C	294	random	
268	3	randomC	523CShep.wav	shepard	C	523	random	
269	3	randomC	494CShep.wav	shepard	C	494	random	
270	3	randomC	349CShep.wav	shepard	C	349	random	
271	3	randomC	330CShep.wav	shepard	C	330	random	
272	3	randomC	523CShep.wav	shepard	C	523	random	
273	3	randomC	349CShep.wav	shepard	C	349	random	
274	3	randomC	523CShep.wav	shepard	C	523	random	
275	3	randomC	392CShep.wav	shepard	C	392	random	
276	3	randomC	440CShep.wav	shepard	C	440	random	
277	3	randomC	494CShep.wav	shepard	C	494	random	
278	3	randomC	523CShep.wav	shepard	C	523	random	
279	3	randomC	294CShep.wav	shepard	C	294	random	
280	3	randomC	330CShep.wav	shepard	C	330	random	
281	3	randomC	523CShep.wav	shepard	C	523	random	
282	3	randomC	349CShep.wav	shepard	C	349	random	
283	3	randomC	294CShep.wav	shepard	C	294	random	
284	3	randomC	523CShep.wav	shepard	C	523	random	
285	3	randomC	440CShep.wav	shepard	C	440	random	
286	3	randomC	494CShep.wav	shepard	C	494	random	
287	3	randomC	392CShep.wav	shepard	C	392	random	
288	3	randomC	330CShep.wav	shepard	C	330	random	
289	3	randomC	523CShep.wav	shepard	C	523	random	
290	3	randomC	330CShep.wav	shepard	C	330	random	
291	3	randomC	523CShep.wav	shepard	C	523	random	
292	3	randomC	294CShep.wav	shepard	C	294	random	
293	3	randomC	440CShep.wav	shepard	C	440	random	
294	3	randomC	392CShep.wav	shepard	C	392	random	
295	3	randomC	494CShep.wav	shepard	C	494	random	
296	3	randomC	349CShep.wav	shepard	C	349	random	
297	3	randomC	294CShep.wav	shepard	C	294	random	
298	3	randomC	523CShep.wav	shepard	C	523	random	
299	3	randomC	494CShep.wav	shepard	C	494	random	
300	3	randomC	330CShep.wav	shepard	C	330	random	
301	3	randomC	440CShep.wav	shepard	C	440	random	
302	3	randomC	392CShep.wav	shepard	C	392	random	
303	3	randomC	523CShep.wav	shepard	C	523	random	
304	3	randomC	349CShep.wav	shepard	C	349	random	
305	3	randomC	494CShep.wav	shepard	C	494	random	
306	3	randomC	392CShep.wav	shepard	C	392	random	
307	3	randomC	523CShep.wav	shepard	C	523	random	
308	3	randomC	440CShep.wav	shepard	C	440	random	
309	3	randomC	294CShep.wav	shepard	C	294	random	
310	3	randomC	523CShep.wav	shepard	C	523	random	
311	3	randomC	349CShep.wav	shepard	C	349	random	
312	3	randomC	330CShep.wav	shepard	C	330	random	
313	3	randomC	392CShep.wav	shepard	C	392	random	
314	3	randomC	294CShep.wav	shepard	C	294	random	
315	3	randomC	349CShep.wav	shepard	C	349	random	
316	3	randomC	523CShep.wav	shepard	C	523	random	
317	3	randomC	523CShep.wav	shepard	C	523	random	
318	3	randomC	440CShep.wav	shepard	C	440	random	
319	3	randomC	330CShep.wav	shepard	C	330	random	
320	3	randomC	494CShep.wav	shepard	C	494	random	
321	3	randomC	494CShep.wav	shepard	C	494	random	
322	3	randomC	330CShep.wav	shepard	C	330	random	
323	3	randomC	349CShep.wav	shepard	C	349	random	
324	3	randomC	440CShep.wav	shepard	C	440	random	
325	3	randomC	294CShep.wav	shepard	C	294	random	
326	3	randomC	523CShep.wav	shepard	C	523	random	
327	3	randomC	523CShep.wav	shepard	C	523	random	
328	3	randomC	392CShep.wav	shepard	C	392	random	
329	3	randomC	440CShep.wav	shepard	C	440	random	
330	3	randomC	330CShep.wav	shepard	C	330	random	
331	3	randomC	523CShep.wav	shepard	C	523	random	
332	3	randomC	494CShep.wav	shepard	C	494	random	
333	3	randomC	523CShep.wav	shepard	C	523	random	
334	3	randomC	392CShep.wav	shepard	C	392	random	
335	3	randomC	294CShep.wav	shepard	C	294	random	
336	3	randomC	349CShep.wav	shepard	C	349	random	
337	3	randomC	523CShep.wav	shepard	C	523	random	
338	3	randomC	392CShep.wav	shepard	C	392	random	
339	3	randomC	494CShep.wav	shepard	C	494	random	
340	3	randomC	440CShep.wav	shepard	C	440	random	
341	3	randomC	523CShep.wav	shepard	C	523	random	
342	3	randomC	330CShep.wav	shepard	C	330	random	
343	3	randomC	349CShep.wav	shepard	C	349	random	
344	3	randomC	294CShep.wav	shepard	C	294	random	
345	3	randomC	440CShep.wav	shepard	C	440	random	
346	3	randomC	294CShep.wav	shepard	C	294	random	
347	3	randomC	392CShep.wav	shepard	C	392	random	
348	3	randomC	349CShep.wav	shepard	C	349	random	
349	3	randomC	330CShep.wav	shepard	C	330	random	
350	3	randomC	494CShep.wav	shepard	C	494	random	
351	3	randomC	523CShep.wav	shepard	C	523	random	
352	3	randomC	523CShep.wav	shepard	C	523	random	
353	3	randomC	349CShep.wav	shepard	C	349	random	
354	3	randomC	523CShep.wav	shepard	C	523	random	
355	3	randomC	440CShep.wav	shepard	C	440	random	
356	3	randomC	294CShep.wav	shepard	C	294	random	
357	3	randomC	523CShep.wav	shepard	C	523	random	
358	3	randomC	494CShep.wav	shepard	C	494	random	
359	3	randomC	392CShep.wav	shepard	C	392	random	
360	3	randomC	330CShep.wav	shepard	C	330	random	
361	4	upScaleDsharp	311D#Shep.wav	shepard	Dsharp	311	up	scale
362	4	upScaleDsharp	175D#Shep.wav	shepard	Dsharp	175	up	scale
363	4	upScaleDsharp	196D#Shep.wav	shepard	Dsharp	196	up	scale
364	4	upScaleDsharp	208D#Shep.wav	shepard	Dsharp	208	up	scale
365	4	upScaleDsharp	233D#Shep.wav	shepard	Dsharp	233	up	scale
366	4	upScaleDsharp	262D#Shep.wav	shepard	Dsharp	262	up	scale
367	4	upScaleDsharp	294D#Shep.wav	shepard	Dsharp	294	up	scale
368	4	upScaleDsharp	311D#Shep.wav	shepard	Dsharp	311	up	scale
369	4	upScaleDsharp	311D#Shep.wav	shepard	Dsharp	311	up	scale
370	4	upScaleDsharp	175D#Shep.wav	shepard	Dsharp	175	up	scale
371	4	upScaleDsharp	196D#Shep.wav	shepard	Dsharp	196	up	scale
372	4	upScaleDsharp	208D#Shep.wav	shepard	Dsharp	208	up	scale
373	4	upScaleDsharp	233D#Shep.wav	shepard	Dsharp	233	up	scale
374	4	upScaleDsharp	262D#Shep.wav	shepard	Dsharp	262	up	scale
375	4	upScaleDsharp	294D#Shep.wav	shepard	Dsharp	294	up	scale
376	4	upScaleDsharp	311D#Shep.wav	shepard	Dsharp	311	up	scale
377	4	upScaleDsharp	311D#Shep.wav	shepard	Dsharp	311	up	scale
378	4	upScaleDsharp	175D#Shep.wav	shepard	Dsharp	175	up	scale
379	4	upScaleDsharp	196D#Shep.wav	shepard	Dsharp	196	up	scale
380	4	upScaleDsharp	208D#Shep.wav	shepard	Dsharp	208	up	scale
381	4	upScaleDsharp	233D#Shep.wav	shepard	Dsharp	233	up	scale
382	4	upScaleDsharp	262D#Shep.wav	shepard	Dsharp	262	up	scale
383	4	upScaleDsharp	294D#Shep.wav	shepard	Dsharp	294	up	scale
384	4	upScaleDsharp	311D#Shep.wav	shepard	Dsharp	311	up	scale
385	4	upScaleDsharp	311D#Shep.wav	shepard	Dsharp	311	up	scale
386	4	upScaleDsharp	175D#Shep.wav	shepard	Dsharp	175	up	scale
387	4	upScaleDsharp	196D#Shep.wav	shepard	Dsharp	196	up	scale
388	4	upScaleDsharp	208D#Shep.wav	shepard	Dsharp	208	up	scale
389	4	upScaleDsharp	233D#Shep.wav	shepard	Dsharp	233	up	scale
390	4	upScaleDsharp	262D#Shep.wav	shepard	Dsharp	262	up	scale
391	4	upScaleDsharp	294D#Shep.wav	shepard	Dsharp	294	up	scale
392	4	upScaleDsharp	311D#Shep.wav	shepard	Dsharp	311	up	scale
393	4	upScaleDsharp	311D#Shep.wav	shepard	Dsharp	311	up	scale
394	4	upScaleDsharp	175D#Shep.wav	shepard	Dsharp	175	up	scale
395	4	upScaleDsharp	196D#Shep.wav	shepard	Dsharp	196	up	scale
396	4	upScaleDsharp	208D#Shep.wav	shepard	Dsharp	208	up	scale
397	4	upScaleDsharp	233D#Shep.wav	shepard	Dsharp	233	up	scale
398	4	upScaleDsharp	262D#Shep.wav	shepard	Dsharp	262	up	scale
399	4	upScaleDsharp	294D#Shep.wav	shepard	Dsharp	294	up	scale
