trial	block	trial_type	wav_file	condition	key	freq	updown	circscale
84	1	upScaleA	294AShep.wav	shepard	A	294	up	scale
85	1	upScaleA	330AShep.wav	shepard	A	330	up	scale
86	1	upScaleA	370AShep.wav	shepard	A	370	up	scale
87	1	upScaleA	415AShep.wav	shepard	A	415	up	scale
88	1	upScaleA	440AShep.wav	shepard	A	440	up	scale
89	1	upScaleA	440AShep.wav	shepard	A	440	up	scale
90	1	upScaleA	247AShep.wav	shepard	A	247	up	scale
91	1	upScaleA	277AShep.wav	shepard	A	277	up	scale
92	1	upScaleA	294AShep.wav	shepard	A	294	up	scale
93	1	upScaleA	330AShep.wav	shepard	A	330	up	scale
94	1	upScaleA	370AShep.wav	shepard	A	370	up	scale
95	1	upScaleA	415AShep.wav	shepard	A	415	up	scale
96	1	upScaleA	440AShep.wav	shepard	A	440	up	scale
97	1	upScaleA	440AShep.wav	shepard	A	440	up	scale
98	1	upScaleA	247AShep.wav	shepard	A	247	up	scale
99	1	upScaleA	277AShep.wav	shepard	A	277	up	scale
100	1	upScaleA	294AShep.wav	shepard	A	294	up	scale
101	1	upScaleA	330AShep.wav	shepard	A	330	up	scale
102	1	upScaleA	370AShep.wav	shepard	A	370	up	scale
103	1	upScaleA	415AShep.wav	shepard	A	415	up	scale
104	1	upScaleA	440AShep.wav	shepard	A	440	up	scale
105	1	upScaleA	440AShep.wav	shepard	A	440	up	scale
106	1	upScaleA	247AShep.wav	shepard	A	247	up	scale
107	1	upScaleA	277AShep.wav	shepard	A	277	up	scale
108	1	upScaleA	294AShep.wav	shepard	A	294	up	scale
109	1	upScaleA	330AShep.wav	shepard	A	330	up	scale
110	1	upScaleA	370AShep.wav	shepard	A	370	up	scale
111	1	upScaleA	415AShep.wav	shepard	A	415	up	scale
112	1	upScaleA	440AShep.wav	shepard	A	440	up	scale
113	1	upScaleA	440AShep.wav	shepard	A	440	up	scale
114	1	upScaleA	247AShep.wav	shepard	A	247	up	scale
115	1	upScaleA	277AShep.wav	shepard	A	277	up	scale
116	1	upScaleA	294AShep.wav	shepard	A	294	up	scale
117	1	upScaleA	330AShep.wav	shepard	A	330	up	scale
118	1	upScaleA	370AShep.wav	shepard	A	370	up	scale
119	1	upScaleA	415AShep.wav	shepard	A	415	up	scale
120	1	upScaleA	440AShep.wav	shepard	A	440	up	scale
121	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
122	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
123	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
124	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
125	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
126	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
127	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
128	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
129	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
130	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
131	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
132	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
133	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
134	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
135	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
136	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
137	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
138	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
139	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
140	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
141	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
142	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
143	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
144	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
145	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
146	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
147	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
148	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
149	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
150	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
151	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
152	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
153	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
154	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
155	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
156	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
157	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
158	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
159	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
160	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
161	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
162	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
163	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
164	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
165	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
166	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
167	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
168	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
169	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
170	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
171	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
172	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
173	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
174	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
175	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
176	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
177	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
178	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
179	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
180	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
181	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
182	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
183	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
184	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
185	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
186	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
187	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
188	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
189	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
190	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
191	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
192	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
193	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
194	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
195	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
196	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
197	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
198	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
199	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
200	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
201	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
202	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
203	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
204	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
205	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
206	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
207	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
208	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
209	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
210	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
211	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
212	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
213	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
214	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
215	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
216	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
217	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
218	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
219	2	randomDsharp	262D#Shep.wav	shepard	Dsharp	262	random	
220	2	randomDsharp	196D#Shep.wav	shepard	Dsharp	196	random	
221	2	randomDsharp	294D#Shep.wav	shepard	Dsharp	294	random	
222	2	randomDsharp	175D#Shep.wav	shepard	Dsharp	175	random	
223	2	randomDsharp	208D#Shep.wav	shepard	Dsharp	208	random	
224	2	randomDsharp	311D#Shep.wav	shepard	Dsharp	311	random	
225	2	randomDsharp	233D#Shep.wav	shepard	Dsharp	233	random	
226	3	randomA	330AShep.wav	shepard	A	330	random	
227	3	randomA	277AShep.wav	shepard	A	277	random	
228	3	randomA	294AShep.wav	shepard	A	294	random	
229	3	randomA	247AShep.wav	shepard	A	247	random	
230	3	randomA	370AShep.wav	shepard	A	370	random	
231	3	randomA	415AShep.wav	shepard	A	415	random	
232	3	randomA	440AShep.wav	shepard	A	440	random	
233	3	randomA	330AShep.wav	shepard	A	330	random	
234	3	randomA	440AShep.wav	shepard	A	440	random	
235	3	randomA	277AShep.wav	shepard	A	277	random	
236	3	randomA	294AShep.wav	shepard	A	294	random	
237	3	randomA	247AShep.wav	shepard	A	247	random	
238	3	randomA	370AShep.wav	shepard	A	370	random	
239	3	randomA	415AShep.wav	shepard	A	415	random	
240	3	randomA	415AShep.wav	shepard	A	415	random	
241	3	randomA	277AShep.wav	shepard	A	277	random	
242	3	randomA	330AShep.wav	shepard	A	330	random	
243	3	randomA	294AShep.wav	shepard	A	294	random	
244	3	randomA	440AShep.wav	shepard	A	440	random	
245	3	randomA	370AShep.wav	shepard	A	370	random	
246	3	randomA	247AShep.wav	shepard	A	247	random	
247	3	randomA	370AShep.wav	shepard	A	370	random	
248	3	randomA	440AShep.wav	shepard	A	440	random	
249	3	randomA	415AShep.wav	shepard	A	415	random	
250	3	randomA	247AShep.wav	shepard	A	247	random	
251	3	randomA	277AShep.wav	shepard	A	277	random	
252	3	randomA	294AShep.wav	shepard	A	294	random	
253	3	randomA	330AShep.wav	shepard	A	330	random	
254	3	randomA	415AShep.wav	shepard	A	415	random	
255	3	randomA	277AShep.wav	shepard	A	277	random	
256	3	randomA	247AShep.wav	shepard	A	247	random	
257	3	randomA	440AShep.wav	shepard	A	440	random	
258	3	randomA	370AShep.wav	shepard	A	370	random	
259	3	randomA	330AShep.wav	shepard	A	330	random	
260	3	randomA	294AShep.wav	shepard	A	294	random	
261	3	randomA	415AShep.wav	shepard	A	415	random	
262	3	randomA	247AShep.wav	shepard	A	247	random	
263	3	randomA	330AShep.wav	shepard	A	330	random	
264	3	randomA	277AShep.wav	shepard	A	277	random	
265	3	randomA	370AShep.wav	shepard	A	370	random	
266	3	randomA	440AShep.wav	shepard	A	440	random	
267	3	randomA	294AShep.wav	shepard	A	294	random	
268	3	randomA	294AShep.wav	shepard	A	294	random	
269	3	randomA	277AShep.wav	shepard	A	277	random	
270	3	randomA	370AShep.wav	shepard	A	370	random	
271	3	randomA	415AShep.wav	shepard	A	415	random	
272	3	randomA	330AShep.wav	shepard	A	330	random	
273	3	randomA	440AShep.wav	shepard	A	440	random	
274	3	randomA	247AShep.wav	shepard	A	247	random	
275	3	randomA	330AShep.wav	shepard	A	330	random	
276	3	randomA	277AShep.wav	shepard	A	277	random	
277	3	randomA	415AShep.wav	shepard	A	415	random	
278	3	randomA	294AShep.wav	shepard	A	294	random	
279	3	randomA	440AShep.wav	shepard	A	440	random	
280	3	randomA	370AShep.wav	shepard	A	370	random	
281	3	randomA	247AShep.wav	shepard	A	247	random	
282	3	randomA	440AShep.wav	shepard	A	440	random	
283	3	randomA	294AShep.wav	shepard	A	294	random	
284	3	randomA	247AShep.wav	shepard	A	247	random	
285	3	randomA	415AShep.wav	shepard	A	415	random	
286	3	randomA	277AShep.wav	shepard	A	277	random	
287	3	randomA	330AShep.wav	shepard	A	330	random	
288	3	randomA	370AShep.wav	shepard	A	370	random	
289	3	randomA	277AShep.wav	shepard	A	277	random	
290	3	randomA	415AShep.wav	shepard	A	415	random	
291	3	randomA	294AShep.wav	shepard	A	294	random	
292	3	randomA	330AShep.wav	shepard	A	330	random	
293	3	randomA	247AShep.wav	shepard	A	247	random	
294	3	randomA	370AShep.wav	shepard	A	370	random	
295	3	randomA	440AShep.wav	shepard	A	440	random	
296	3	randomA	415AShep.wav	shepard	A	415	random	
297	3	randomA	277AShep.wav	shepard	A	277	random	
298	3	randomA	294AShep.wav	shepard	A	294	random	
299	3	randomA	330AShep.wav	shepard	A	330	random	
300	3	randomA	247AShep.wav	shepard	A	247	random	
301	3	randomA	440AShep.wav	shepard	A	440	random	
302	3	randomA	370AShep.wav	shepard	A	370	random	
303	3	randomA	440AShep.wav	shepard	A	440	random	
304	3	randomA	330AShep.wav	shepard	A	330	random	
305	3	randomA	294AShep.wav	shepard	A	294	random	
306	3	randomA	415AShep.wav	shepard	A	415	random	
307	3	randomA	247AShep.wav	shepard	A	247	random	
308	3	randomA	277AShep.wav	shepard	A	277	random	
309	3	randomA	370AShep.wav	shepard	A	370	random	
310	3	randomA	330AShep.wav	shepard	A	330	random	
311	3	randomA	370AShep.wav	shepard	A	370	random	
312	3	randomA	277AShep.wav	shepard	A	277	random	
313	3	randomA	415AShep.wav	shepard	A	415	random	
314	3	randomA	440AShep.wav	shepard	A	440	random	
315	3	randomA	294AShep.wav	shepard	A	294	random	
316	3	randomA	247AShep.wav	shepard	A	247	random	
317	3	randomA	415AShep.wav	shepard	A	415	random	
318	3	randomA	440AShep.wav	shepard	A	440	random	
319	3	randomA	247AShep.wav	shepard	A	247	random	
320	3	randomA	294AShep.wav	shepard	A	294	random	
321	3	randomA	370AShep.wav	shepard	A	370	random	
322	3	randomA	330AShep.wav	shepard	A	330	random	
323	3	randomA	277AShep.wav	shepard	A	277	random	
324	3	randomA	277AShep.wav	shepard	A	277	random	
325	3	randomA	294AShep.wav	shepard	A	294	random	
326	3	randomA	440AShep.wav	shepard	A	440	random	
327	3	randomA	330AShep.wav	shepard	A	330	random	
328	3	randomA	247AShep.wav	shepard	A	247	random	
329	3	randomA	370AShep.wav	shepard	A	370	random	
330	3	randomA	415AShep.wav	shepard	A	415	random	
331	4	downCircC	494CShep.wav	shepard	C	494	down	circular
332	4	downCircC	440CShep.wav	shepard	C	440	down	circular
333	4	downCircC	392CShep.wav	shepard	C	392	down	circular
334	4	downCircC	349CShep.wav	shepard	C	349	down	circular
335	4	downCircC	330CShep.wav	shepard	C	330	down	circular
336	4	downCircC	294CShep.wav	shepard	C	294	down	circular
337	4	downCircC	523CShep.wav	shepard	C	523	down	circular
338	4	downCircC	494CShep.wav	shepard	C	494	down	circular
339	4	downCircC	440CShep.wav	shepard	C	440	down	circular
340	4	downCircC	392CShep.wav	shepard	C	392	down	circular
341	4	downCircC	349CShep.wav	shepard	C	349	down	circular
342	4	downCircC	330CShep.wav	shepard	C	330	down	circular
343	4	downCircC	294CShep.wav	shepard	C	294	down	circular
344	4	downCircC	523CShep.wav	shepard	C	523	down	circular
345	4	downCircC	494CShep.wav	shepard	C	494	down	circular
346	4	downCircC	440CShep.wav	shepard	C	440	down	circular
347	4	downCircC	392CShep.wav	shepard	C	392	down	circular
348	4	downCircC	349CShep.wav	shepard	C	349	down	circular
349	4	downCircC	330CShep.wav	shepard	C	330	down	circular
350	4	downCircC	294CShep.wav	shepard	C	294	down	circular
351	4	downCircC	523CShep.wav	shepard	C	523	down	circular
352	4	downCircC	494CShep.wav	shepard	C	494	down	circular
353	4	downCircC	440CShep.wav	shepard	C	440	down	circular
354	4	downCircC	392CShep.wav	shepard	C	392	down	circular
355	4	downCircC	349CShep.wav	shepard	C	349	down	circular
356	4	downCircC	330CShep.wav	shepard	C	330	down	circular
357	4	downCircC	294CShep.wav	shepard	C	294	down	circular
358	4	downCircC	523CShep.wav	shepard	C	523	down	circular
359	4	downCircC	494CShep.wav	shepard	C	494	down	circular
360	4	downCircC	440CShep.wav	shepard	C	440	down	circular
361	4	downCircC	392CShep.wav	shepard	C	392	down	circular
362	4	downCircC	349CShep.wav	shepard	C	349	down	circular
363	4	downCircC	330CShep.wav	shepard	C	330	down	circular
364	4	downCircC	294CShep.wav	shepard	C	294	down	circular
365	4	downCircC	523CShep.wav	shepard	C	523	down	circular
366	4	downCircC	494CShep.wav	shepard	C	494	down	circular
367	4	downCircC	440CShep.wav	shepard	C	440	down	circular
368	4	downCircC	392CShep.wav	shepard	C	392	down	circular
369	4	downCircC	349CShep.wav	shepard	C	349	down	circular
370	4	downCircC	330CShep.wav	shepard	C	330	down	circular
371	4	downCircC	294CShep.wav	shepard	C	294	down	circular
372	4	downCircC	523CShep.wav	shepard	C	523	down	circular
373	4	downCircC	494CShep.wav	shepard	C	494	down	circular
374	4	downCircC	440CShep.wav	shepard	C	440	down	circular
375	4	downCircC	392CShep.wav	shepard	C	392	down	circular
376	4	downCircC	349CShep.wav	shepard	C	349	down	circular
377	4	downCircC	330CShep.wav	shepard	C	330	down	circular
378	4	downCircC	294CShep.wav	shepard	C	294	down	circular
379	4	downCircC	523CShep.wav	shepard	C	523	down	circular
380	4	downCircC	494CShep.wav	shepard	C	494	down	circular
381	4	downCircC	440CShep.wav	shepard	C	440	down	circular
382	4	downCircC	392CShep.wav	shepard	C	392	down	circular
383	4	downCircC	349CShep.wav	shepard	C	349	down	circular
384	4	downCircC	330CShep.wav	shepard	C	330	down	circular
385	4	downCircC	294CShep.wav	shepard	C	294	down	circular
386	4	downCircC	523CShep.wav	shepard	C	523	down	circular
387	4	downCircC	494CShep.wav	shepard	C	494	down	circular
388	4	downCircC	440CShep.wav	shepard	C	440	down	circular
389	4	downCircC	392CShep.wav	shepard	C	392	down	circular
390	4	downCircC	349CShep.wav	shepard	C	349	down	circular
391	4	downCircC	330CShep.wav	shepard	C	330	down	circular
392	4	downCircC	294CShep.wav	shepard	C	294	down	circular
393	4	downCircC	523CShep.wav	shepard	C	523	down	circular
394	4	downCircC	494CShep.wav	shepard	C	494	down	circular
395	4	downCircC	440CShep.wav	shepard	C	440	down	circular
396	4	downCircC	392CShep.wav	shepard	C	392	down	circular
397	4	downCircC	349CShep.wav	shepard	C	349	down	circular
398	4	downCircC	330CShep.wav	shepard	C	330	down	circular
399	4	downCircC	294CShep.wav	shepard	C	294	down	circular
400	4	downCircC	523CShep.wav	shepard	C	523	down	circular
401	4	downCircC	494CShep.wav	shepard	C	494	down	circular
402	4	downCircC	440CShep.wav	shepard	C	440	down	circular
403	4	downCircC	392CShep.wav	shepard	C	392	down	circular
404	4	downCircC	349CShep.wav	shepard	C	349	down	circular
405	4	downCircC	330CShep.wav	shepard	C	330	down	circular
406	4	downCircC	294CShep.wav	shepard	C	294	down	circular
407	4	downCircC	523CShep.wav	shepard	C	523	down	circular
408	4	downCircC	494CShep.wav	shepard	C	494	down	circular
409	4	downCircC	440CShep.wav	shepard	C	440	down	circular
410	4	downCircC	392CShep.wav	shepard	C	392	down	circular
411	4	downCircC	349CShep.wav	shepard	C	349	down	circular
412	4	downCircC	330CShep.wav	shepard	C	330	down	circular
413	4	downCircC	294CShep.wav	shepard	C	294	down	circular
414	4	downCircC	523CShep.wav	shepard	C	523	down	circular
415	4	downCircC	494CShep.wav	shepard	C	494	down	circular
416	4	downCircC	440CShep.wav	shepard	C	440	down	circular
417	4	downCircC	392CShep.wav	shepard	C	392	down	circular
418	4	downCircC	349CShep.wav	shepard	C	349	down	circular
419	4	downCircC	330CShep.wav	shepard	C	330	down	circular
420	4	downCircC	294CShep.wav	shepard	C	294	down	circular
421	4	downCircC	523CShep.wav	shepard	C	523	down	circular
422	4	downCircC	494CShep.wav	shepard	C	494	down	circular
423	4	downCircC	440CShep.wav	shepard	C	440	down	circular
424	4	downCircC	392CShep.wav	shepard	C	392	down	circular
425	4	downCircC	349CShep.wav	shepard	C	349	down	circular
426	4	downCircC	330CShep.wav	shepard	C	330	down	circular
427	4	downCircC	294CShep.wav	shepard	C	294	down	circular
428	4	downCircC	523CShep.wav	shepard	C	523	down	circular
429	4	downCircC	494CShep.wav	shepard	C	494	down	circular
430	4	downCircC	440CShep.wav	shepard	C	440	down	circular
431	4	downCircC	392CShep.wav	shepard	C	392	down	circular
432	4	downCircC	349CShep.wav	shepard	C	349	down	circular
433	4	downCircC	330CShep.wav	shepard	C	330	down	circular
434	4	downCircC	294CShep.wav	shepard	C	294	down	circular
435	4	downCircC	523CShep.wav	shepard	C	523	down	circular
436	5	upCircA	440AShep.wav	shepard	A	440	up	circular
437	5	upCircA	247AShep.wav	shepard	A	247	up	circular
438	5	upCircA	277AShep.wav	shepard	A	277	up	circular
439	5	upCircA	294AShep.wav	shepard	A	294	up	circular
440	5	upCircA	330AShep.wav	shepard	A	330	up	circular
441	5	upCircA	370AShep.wav	shepard	A	370	up	circular
442	5	upCircA	415AShep.wav	shepard	A	415	up	circular
443	5	upCircA	440AShep.wav	shepard	A	440	up	circular
444	5	upCircA	247AShep.wav	shepard	A	247	up	circular
445	5	upCircA	277AShep.wav	shepard	A	277	up	circular
446	5	upCircA	294AShep.wav	shepard	A	294	up	circular
447	5	upCircA	330AShep.wav	shepard	A	330	up	circular
448	5	upCircA	370AShep.wav	shepard	A	370	up	circular
449	5	upCircA	415AShep.wav	shepard	A	415	up	circular
450	5	upCircA	440AShep.wav	shepard	A	440	up	circular
