trial	block	trial_type	wav_file	condition	key	freq	updown	circscale
120	1	upScaleDsharp	311D#Shep.wav	shepard	Dsharp	311	up	scale
121	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
122	2	downScaleA	415AShep.wav	shepard	A	415	down	scale
123	2	downScaleA	370AShep.wav	shepard	A	370	down	scale
124	2	downScaleA	330AShep.wav	shepard	A	330	down	scale
125	2	downScaleA	294AShep.wav	shepard	A	294	down	scale
126	2	downScaleA	277AShep.wav	shepard	A	277	down	scale
127	2	downScaleA	247AShep.wav	shepard	A	247	down	scale
128	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
129	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
130	2	downScaleA	415AShep.wav	shepard	A	415	down	scale
131	2	downScaleA	370AShep.wav	shepard	A	370	down	scale
132	2	downScaleA	330AShep.wav	shepard	A	330	down	scale
133	2	downScaleA	294AShep.wav	shepard	A	294	down	scale
134	2	downScaleA	277AShep.wav	shepard	A	277	down	scale
135	2	downScaleA	247AShep.wav	shepard	A	247	down	scale
136	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
137	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
138	2	downScaleA	415AShep.wav	shepard	A	415	down	scale
139	2	downScaleA	370AShep.wav	shepard	A	370	down	scale
140	2	downScaleA	330AShep.wav	shepard	A	330	down	scale
141	2	downScaleA	294AShep.wav	shepard	A	294	down	scale
142	2	downScaleA	277AShep.wav	shepard	A	277	down	scale
143	2	downScaleA	247AShep.wav	shepard	A	247	down	scale
144	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
145	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
146	2	downScaleA	415AShep.wav	shepard	A	415	down	scale
147	2	downScaleA	370AShep.wav	shepard	A	370	down	scale
148	2	downScaleA	330AShep.wav	shepard	A	330	down	scale
149	2	downScaleA	294AShep.wav	shepard	A	294	down	scale
150	2	downScaleA	277AShep.wav	shepard	A	277	down	scale
151	2	downScaleA	247AShep.wav	shepard	A	247	down	scale
152	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
153	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
154	2	downScaleA	415AShep.wav	shepard	A	415	down	scale
155	2	downScaleA	370AShep.wav	shepard	A	370	down	scale
156	2	downScaleA	330AShep.wav	shepard	A	330	down	scale
157	2	downScaleA	294AShep.wav	shepard	A	294	down	scale
158	2	downScaleA	277AShep.wav	shepard	A	277	down	scale
159	2	downScaleA	247AShep.wav	shepard	A	247	down	scale
160	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
161	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
162	2	downScaleA	415AShep.wav	shepard	A	415	down	scale
163	2	downScaleA	370AShep.wav	shepard	A	370	down	scale
164	2	downScaleA	330AShep.wav	shepard	A	330	down	scale
165	2	downScaleA	294AShep.wav	shepard	A	294	down	scale
166	2	downScaleA	277AShep.wav	shepard	A	277	down	scale
167	2	downScaleA	247AShep.wav	shepard	A	247	down	scale
168	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
169	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
170	2	downScaleA	415AShep.wav	shepard	A	415	down	scale
171	2	downScaleA	370AShep.wav	shepard	A	370	down	scale
172	2	downScaleA	330AShep.wav	shepard	A	330	down	scale
173	2	downScaleA	294AShep.wav	shepard	A	294	down	scale
174	2	downScaleA	277AShep.wav	shepard	A	277	down	scale
175	2	downScaleA	247AShep.wav	shepard	A	247	down	scale
176	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
177	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
178	2	downScaleA	415AShep.wav	shepard	A	415	down	scale
179	2	downScaleA	370AShep.wav	shepard	A	370	down	scale
180	2	downScaleA	330AShep.wav	shepard	A	330	down	scale
181	2	downScaleA	294AShep.wav	shepard	A	294	down	scale
182	2	downScaleA	277AShep.wav	shepard	A	277	down	scale
183	2	downScaleA	247AShep.wav	shepard	A	247	down	scale
184	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
185	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
186	2	downScaleA	415AShep.wav	shepard	A	415	down	scale
187	2	downScaleA	370AShep.wav	shepard	A	370	down	scale
188	2	downScaleA	330AShep.wav	shepard	A	330	down	scale
189	2	downScaleA	294AShep.wav	shepard	A	294	down	scale
190	2	downScaleA	277AShep.wav	shepard	A	277	down	scale
191	2	downScaleA	247AShep.wav	shepard	A	247	down	scale
192	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
193	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
194	2	downScaleA	415AShep.wav	shepard	A	415	down	scale
195	2	downScaleA	370AShep.wav	shepard	A	370	down	scale
196	2	downScaleA	330AShep.wav	shepard	A	330	down	scale
197	2	downScaleA	294AShep.wav	shepard	A	294	down	scale
198	2	downScaleA	277AShep.wav	shepard	A	277	down	scale
199	2	downScaleA	247AShep.wav	shepard	A	247	down	scale
200	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
201	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
202	2	downScaleA	415AShep.wav	shepard	A	415	down	scale
203	2	downScaleA	370AShep.wav	shepard	A	370	down	scale
204	2	downScaleA	330AShep.wav	shepard	A	330	down	scale
205	2	downScaleA	294AShep.wav	shepard	A	294	down	scale
206	2	downScaleA	277AShep.wav	shepard	A	277	down	scale
207	2	downScaleA	247AShep.wav	shepard	A	247	down	scale
208	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
209	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
210	2	downScaleA	415AShep.wav	shepard	A	415	down	scale
211	2	downScaleA	370AShep.wav	shepard	A	370	down	scale
212	2	downScaleA	330AShep.wav	shepard	A	330	down	scale
213	2	downScaleA	294AShep.wav	shepard	A	294	down	scale
214	2	downScaleA	277AShep.wav	shepard	A	277	down	scale
215	2	downScaleA	247AShep.wav	shepard	A	247	down	scale
216	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
217	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
218	2	downScaleA	415AShep.wav	shepard	A	415	down	scale
219	2	downScaleA	370AShep.wav	shepard	A	370	down	scale
220	2	downScaleA	330AShep.wav	shepard	A	330	down	scale
221	2	downScaleA	294AShep.wav	shepard	A	294	down	scale
222	2	downScaleA	277AShep.wav	shepard	A	277	down	scale
223	2	downScaleA	247AShep.wav	shepard	A	247	down	scale
224	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
225	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
226	2	downScaleA	415AShep.wav	shepard	A	415	down	scale
227	2	downScaleA	370AShep.wav	shepard	A	370	down	scale
228	2	downScaleA	330AShep.wav	shepard	A	330	down	scale
229	2	downScaleA	294AShep.wav	shepard	A	294	down	scale
230	2	downScaleA	277AShep.wav	shepard	A	277	down	scale
231	2	downScaleA	247AShep.wav	shepard	A	247	down	scale
232	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
233	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
234	2	downScaleA	415AShep.wav	shepard	A	415	down	scale
235	2	downScaleA	370AShep.wav	shepard	A	370	down	scale
236	2	downScaleA	330AShep.wav	shepard	A	330	down	scale
237	2	downScaleA	294AShep.wav	shepard	A	294	down	scale
238	2	downScaleA	277AShep.wav	shepard	A	277	down	scale
239	2	downScaleA	247AShep.wav	shepard	A	247	down	scale
240	2	downScaleA	440AShep.wav	shepard	A	440	down	scale
241	3	upCircA	440AShep.wav	shepard	A	440	up	circular
242	3	upCircA	247AShep.wav	shepard	A	247	up	circular
243	3	upCircA	277AShep.wav	shepard	A	277	up	circular
244	3	upCircA	294AShep.wav	shepard	A	294	up	circular
245	3	upCircA	330AShep.wav	shepard	A	330	up	circular
246	3	upCircA	370AShep.wav	shepard	A	370	up	circular
247	3	upCircA	415AShep.wav	shepard	A	415	up	circular
248	3	upCircA	440AShep.wav	shepard	A	440	up	circular
249	3	upCircA	247AShep.wav	shepard	A	247	up	circular
250	3	upCircA	277AShep.wav	shepard	A	277	up	circular
251	3	upCircA	294AShep.wav	shepard	A	294	up	circular
252	3	upCircA	330AShep.wav	shepard	A	330	up	circular
253	3	upCircA	370AShep.wav	shepard	A	370	up	circular
254	3	upCircA	415AShep.wav	shepard	A	415	up	circular
255	3	upCircA	440AShep.wav	shepard	A	440	up	circular
256	3	upCircA	247AShep.wav	shepard	A	247	up	circular
257	3	upCircA	277AShep.wav	shepard	A	277	up	circular
258	3	upCircA	294AShep.wav	shepard	A	294	up	circular
259	3	upCircA	330AShep.wav	shepard	A	330	up	circular
260	3	upCircA	370AShep.wav	shepard	A	370	up	circular
261	3	upCircA	415AShep.wav	shepard	A	415	up	circular
262	3	upCircA	440AShep.wav	shepard	A	440	up	circular
263	3	upCircA	247AShep.wav	shepard	A	247	up	circular
264	3	upCircA	277AShep.wav	shepard	A	277	up	circular
265	3	upCircA	294AShep.wav	shepard	A	294	up	circular
266	3	upCircA	330AShep.wav	shepard	A	330	up	circular
267	3	upCircA	370AShep.wav	shepard	A	370	up	circular
268	3	upCircA	415AShep.wav	shepard	A	415	up	circular
269	3	upCircA	440AShep.wav	shepard	A	440	up	circular
270	3	upCircA	247AShep.wav	shepard	A	247	up	circular
271	3	upCircA	277AShep.wav	shepard	A	277	up	circular
272	3	upCircA	294AShep.wav	shepard	A	294	up	circular
273	3	upCircA	330AShep.wav	shepard	A	330	up	circular
274	3	upCircA	370AShep.wav	shepard	A	370	up	circular
275	3	upCircA	415AShep.wav	shepard	A	415	up	circular
276	3	upCircA	440AShep.wav	shepard	A	440	up	circular
277	3	upCircA	247AShep.wav	shepard	A	247	up	circular
278	3	upCircA	277AShep.wav	shepard	A	277	up	circular
279	3	upCircA	294AShep.wav	shepard	A	294	up	circular
280	3	upCircA	330AShep.wav	shepard	A	330	up	circular
281	3	upCircA	370AShep.wav	shepard	A	370	up	circular
282	3	upCircA	415AShep.wav	shepard	A	415	up	circular
283	3	upCircA	440AShep.wav	shepard	A	440	up	circular
284	3	upCircA	247AShep.wav	shepard	A	247	up	circular
285	3	upCircA	277AShep.wav	shepard	A	277	up	circular
286	3	upCircA	294AShep.wav	shepard	A	294	up	circular
287	3	upCircA	330AShep.wav	shepard	A	330	up	circular
288	3	upCircA	370AShep.wav	shepard	A	370	up	circular
289	3	upCircA	415AShep.wav	shepard	A	415	up	circular
290	3	upCircA	440AShep.wav	shepard	A	440	up	circular
291	3	upCircA	247AShep.wav	shepard	A	247	up	circular
292	3	upCircA	277AShep.wav	shepard	A	277	up	circular
293	3	upCircA	294AShep.wav	shepard	A	294	up	circular
294	3	upCircA	330AShep.wav	shepard	A	330	up	circular
295	3	upCircA	370AShep.wav	shepard	A	370	up	circular
296	3	upCircA	415AShep.wav	shepard	A	415	up	circular
297	3	upCircA	440AShep.wav	shepard	A	440	up	circular
298	3	upCircA	247AShep.wav	shepard	A	247	up	circular
299	3	upCircA	277AShep.wav	shepard	A	277	up	circular
300	3	upCircA	294AShep.wav	shepard	A	294	up	circular
301	3	upCircA	330AShep.wav	shepard	A	330	up	circular
302	3	upCircA	370AShep.wav	shepard	A	370	up	circular
303	3	upCircA	415AShep.wav	shepard	A	415	up	circular
304	3	upCircA	440AShep.wav	shepard	A	440	up	circular
305	3	upCircA	247AShep.wav	shepard	A	247	up	circular
306	3	upCircA	277AShep.wav	shepard	A	277	up	circular
307	3	upCircA	294AShep.wav	shepard	A	294	up	circular
308	3	upCircA	330AShep.wav	shepard	A	330	up	circular
309	3	upCircA	370AShep.wav	shepard	A	370	up	circular
310	3	upCircA	415AShep.wav	shepard	A	415	up	circular
311	3	upCircA	440AShep.wav	shepard	A	440	up	circular
312	3	upCircA	247AShep.wav	shepard	A	247	up	circular
313	3	upCircA	277AShep.wav	shepard	A	277	up	circular
314	3	upCircA	294AShep.wav	shepard	A	294	up	circular
315	3	upCircA	330AShep.wav	shepard	A	330	up	circular
316	3	upCircA	370AShep.wav	shepard	A	370	up	circular
317	3	upCircA	415AShep.wav	shepard	A	415	up	circular
318	3	upCircA	440AShep.wav	shepard	A	440	up	circular
319	3	upCircA	247AShep.wav	shepard	A	247	up	circular
320	3	upCircA	277AShep.wav	shepard	A	277	up	circular
321	3	upCircA	294AShep.wav	shepard	A	294	up	circular
322	3	upCircA	330AShep.wav	shepard	A	330	up	circular
323	3	upCircA	370AShep.wav	shepard	A	370	up	circular
324	3	upCircA	415AShep.wav	shepard	A	415	up	circular
325	3	upCircA	440AShep.wav	shepard	A	440	up	circular
326	3	upCircA	247AShep.wav	shepard	A	247	up	circular
327	3	upCircA	277AShep.wav	shepard	A	277	up	circular
328	3	upCircA	294AShep.wav	shepard	A	294	up	circular
329	3	upCircA	330AShep.wav	shepard	A	330	up	circular
330	3	upCircA	370AShep.wav	shepard	A	370	up	circular
331	3	upCircA	415AShep.wav	shepard	A	415	up	circular
332	3	upCircA	440AShep.wav	shepard	A	440	up	circular
333	3	upCircA	247AShep.wav	shepard	A	247	up	circular
334	3	upCircA	277AShep.wav	shepard	A	277	up	circular
335	3	upCircA	294AShep.wav	shepard	A	294	up	circular
336	3	upCircA	330AShep.wav	shepard	A	330	up	circular
337	3	upCircA	370AShep.wav	shepard	A	370	up	circular
338	3	upCircA	415AShep.wav	shepard	A	415	up	circular
339	3	upCircA	440AShep.wav	shepard	A	440	up	circular
340	3	upCircA	247AShep.wav	shepard	A	247	up	circular
341	3	upCircA	277AShep.wav	shepard	A	277	up	circular
342	3	upCircA	294AShep.wav	shepard	A	294	up	circular
343	3	upCircA	330AShep.wav	shepard	A	330	up	circular
344	3	upCircA	370AShep.wav	shepard	A	370	up	circular
345	3	upCircA	415AShep.wav	shepard	A	415	up	circular
346	4	upScaleC	523CShep.wav	shepard	C	523	up	scale
347	4	upScaleC	294CShep.wav	shepard	C	294	up	scale
348	4	upScaleC	330CShep.wav	shepard	C	330	up	scale
349	4	upScaleC	349CShep.wav	shepard	C	349	up	scale
350	4	upScaleC	392CShep.wav	shepard	C	392	up	scale
351	4	upScaleC	440CShep.wav	shepard	C	440	up	scale
352	4	upScaleC	494CShep.wav	shepard	C	494	up	scale
353	4	upScaleC	523CShep.wav	shepard	C	523	up	scale
354	4	upScaleC	523CShep.wav	shepard	C	523	up	scale
355	4	upScaleC	294CShep.wav	shepard	C	294	up	scale
356	4	upScaleC	330CShep.wav	shepard	C	330	up	scale
357	4	upScaleC	349CShep.wav	shepard	C	349	up	scale
358	4	upScaleC	392CShep.wav	shepard	C	392	up	scale
359	4	upScaleC	440CShep.wav	shepard	C	440	up	scale
360	4	upScaleC	494CShep.wav	shepard	C	494	up	scale
361	4	upScaleC	523CShep.wav	shepard	C	523	up	scale
362	4	upScaleC	523CShep.wav	shepard	C	523	up	scale
363	4	upScaleC	294CShep.wav	shepard	C	294	up	scale
364	4	upScaleC	330CShep.wav	shepard	C	330	up	scale
365	4	upScaleC	349CShep.wav	shepard	C	349	up	scale
366	4	upScaleC	392CShep.wav	shepard	C	392	up	scale
367	4	upScaleC	440CShep.wav	shepard	C	440	up	scale
368	4	upScaleC	494CShep.wav	shepard	C	494	up	scale
369	4	upScaleC	523CShep.wav	shepard	C	523	up	scale
370	4	upScaleC	523CShep.wav	shepard	C	523	up	scale
371	4	upScaleC	294CShep.wav	shepard	C	294	up	scale
372	4	upScaleC	330CShep.wav	shepard	C	330	up	scale
373	4	upScaleC	349CShep.wav	shepard	C	349	up	scale
374	4	upScaleC	392CShep.wav	shepard	C	392	up	scale
375	4	upScaleC	440CShep.wav	shepard	C	440	up	scale
376	4	upScaleC	494CShep.wav	shepard	C	494	up	scale
377	4	upScaleC	523CShep.wav	shepard	C	523	up	scale
378	4	upScaleC	523CShep.wav	shepard	C	523	up	scale
379	4	upScaleC	294CShep.wav	shepard	C	294	up	scale
380	4	upScaleC	330CShep.wav	shepard	C	330	up	scale
381	4	upScaleC	349CShep.wav	shepard	C	349	up	scale
382	4	upScaleC	392CShep.wav	shepard	C	392	up	scale
383	4	upScaleC	440CShep.wav	shepard	C	440	up	scale
384	4	upScaleC	494CShep.wav	shepard	C	494	up	scale
385	4	upScaleC	523CShep.wav	shepard	C	523	up	scale
386	4	upScaleC	523CShep.wav	shepard	C	523	up	scale
387	4	upScaleC	294CShep.wav	shepard	C	294	up	scale
388	4	upScaleC	330CShep.wav	shepard	C	330	up	scale
389	4	upScaleC	349CShep.wav	shepard	C	349	up	scale
390	4	upScaleC	392CShep.wav	shepard	C	392	up	scale
391	4	upScaleC	440CShep.wav	shepard	C	440	up	scale
392	4	upScaleC	494CShep.wav	shepard	C	494	up	scale
393	4	upScaleC	523CShep.wav	shepard	C	523	up	scale
394	4	upScaleC	523CShep.wav	shepard	C	523	up	scale
395	4	upScaleC	294CShep.wav	shepard	C	294	up	scale
396	4	upScaleC	330CShep.wav	shepard	C	330	up	scale
397	4	upScaleC	349CShep.wav	shepard	C	349	up	scale
398	4	upScaleC	392CShep.wav	shepard	C	392	up	scale
399	4	upScaleC	440CShep.wav	shepard	C	440	up	scale
400	4	upScaleC	494CShep.wav	shepard	C	494	up	scale
401	4	upScaleC	523CShep.wav	shepard	C	523	up	scale
402	4	upScaleC	523CShep.wav	shepard	C	523	up	scale
403	4	upScaleC	294CShep.wav	shepard	C	294	up	scale
404	4	upScaleC	330CShep.wav	shepard	C	330	up	scale
405	4	upScaleC	349CShep.wav	shepard	C	349	up	scale
406	4	upScaleC	392CShep.wav	shepard	C	392	up	scale
407	4	upScaleC	440CShep.wav	shepard	C	440	up	scale
408	4	upScaleC	494CShep.wav	shepard	C	494	up	scale
409	4	upScaleC	523CShep.wav	shepard	C	523	up	scale
410	4	upScaleC	523CShep.wav	shepard	C	523	up	scale
411	4	upScaleC	294CShep.wav	shepard	C	294	up	scale
412	4	upScaleC	330CShep.wav	shepard	C	330	up	scale
413	4	upScaleC	349CShep.wav	shepard	C	349	up	scale
414	4	upScaleC	392CShep.wav	shepard	C	392	up	scale
415	4	upScaleC	440CShep.wav	shepard	C	440	up	scale
416	4	upScaleC	494CShep.wav	shepard	C	494	up	scale
417	4	upScaleC	523CShep.wav	shepard	C	523	up	scale
418	4	upScaleC	523CShep.wav	shepard	C	523	up	scale
